player_id,theta
11599,-1.073114
11615,-0.266033
11627,-0.129476
11636,-0.087647
11641,-0.16341
11645,0.041051
11662,-0.824549
11679,-0.59833
11724,-0.693521
11725,0.384959
11727,-0.957435
11744,0.023002
11746,0.672252
11754,-1.887563
11768,0.184319
11804,-0.443855
11805,-0.30442
11814,0.272499
11823,0.094215
11840,-0.094256
11850,-1.054267
11861,-0.895067
11866,-0.854464
11869,-0.582494
11886,0.372368
11936,0.268227
11950,-0.236044
11955,-0.511172
11959,0.373824
11993,-0.397306
12001,-0.944218
12002,0.077629
12033,-2.921822
12039,-0.15382
12048,0.302919
12056,-0.201238
12073,-0.882357
12088,0.329465
12116,-0.606252
12119,0.199524
12145,0.220756
12146,0.136488
12148,1.059273
12158,-1.140276
12160,0.078743
12202,-0.538853
12219,0.178575
12234,0.078743
12245,-0.63272
12247,0.20702
12286,-1.191804
12295,-0.309506
12300,-0.35047
12313,0.326191
12318,0.419173
12341,-3.178143
12361,-0.908089
12366,-0.471446
12400,0.285905
12401,0.855089
12409,0.340783
12412,-0.566225
12448,0.286747
12456,0.325175
12463,-0.505222
12466,-0.854257
12467,0.082406
12474,0.289765
12482,0.271117
12496,-0.091209
12509,0.25957
12510,0.198177
12511,-0.07255
12513,-0.243729
12517,0.100771
12525,0.099568
12529,-0.471358
12557,-0.573081
12577,0.03782
12579,-0.784951
12600,-0.05907
12612,0.106555
12615,-0.13136
12616,-0.604146
12618,0.319421
12625,-0.650007
12630,-1.203323
12631,0.061927
12632,-1.261176
12656,0.286881
12676,-5.472257
12677,-3.882282
12731,-1.442469
12742,-0.469383
12747,0.341419
12754,-0.192613
12766,-1.086701
12770,-0.590736
12773,-0.209992
12793,-0.260011
12808,0.176575
12812,0.368374
12824,-0.485351
12845,-0.053828
12846,-0.072873
12853,-1.165535
12883,0.251954
12890,-0.163802
12892,-0.187941
12901,-0.053553
12902,-0.053553
12904,-1.773593
12915,0.16956
12941,0.069299
12944,-0.518578
12960,-0.562652
12979,-0.285099
12997,-0.633772
13001,0.265874
13033,0.044261
13069,0.37606
13088,-1.683878
13089,0.133251
13095,-2.752655
13103,-0.220191
13114,-1.179879
13132,0.176575
13151,0.363554
13180,-2.144807
13182,-1.94395
13196,-1.641429
13203,0.269058
13209,-2.164223
13210,-1.396827
13216,-0.193755
13252,-0.74896
13267,-0.744983
13271,-0.470031
13273,-1.721238
13278,-0.53338
13280,0.078764
13287,-1.905454
13292,-0.891333
13300,0.49226
13305,0.070077
13319,-0.662034
13345,0.184689
13348,-3.63115
13350,-3.63115
13356,0.380811
13357,-0.082197
13372,0.104018
13385,-0.92306
13398,0.08771
13408,-0.550023
13439,-0.315027
13449,-0.260733
13462,-0.091627
13475,-1.620063
13498,-0.621938
13508,-0.304909
13514,-0.024558
13523,-0.186117
13534,0.147299
13551,0.11032
13552,0.027725
13553,-0.69256
13560,-1.704634
13573,0.008334
13577,0.509141
13594,-0.09132
13601,0.165571
13616,-1.839903
13618,-2.130423
13623,0.437111
13632,-2.342119
13635,-0.395412
13638,0.545757
13682,-0.040114
13684,0.334319
13689,0.484703
13691,0.257575
13721,0.218415
13723,-0.503115
13728,0.143339
13745,-0.45382
13751,-0.43451
13774,-0.603204
13782,0.293898
13787,-0.714647
13788,-1.11802
13792,-0.985212
13811,0.410754
13857,0.158902
13894,-0.566016
13916,-0.271666
13928,-1.753063
13933,-0.175803
13959,-0.221382
13960,-1.271085
13968,0.078074
13971,-0.015287
13983,0.030039
14004,-0.832411
14018,0.247107
14025,-0.00598
14040,-0.343721
14057,0.587284
14075,-2.133904
14115,-0.044374
14121,-0.736271
14122,0.15123
14152,-0.853128
14159,0.026784
14164,-6.073016
14179,0.139767
14208,-0.292137
14222,0.14256
14230,-0.581123
14252,-0.188312
14259,0.026427
14290,-0.441888
14300,-0.279685
14302,-0.73053
14312,-3.639364
14320,0.333706
14326,-0.507445
14331,-1.432099
14332,-0.207445
14335,-1.710119
14347,0.343192
14350,-2.213682
14353,-0.124931
14393,-0.864392
14394,-3.676931
14405,0.064593
14419,-0.085943
14424,-0.324052
14449,0.183254
14451,-0.28927
14492,-0.206314
14502,-0.169689
14504,-3.577101
14511,0.044514
14515,-0.028967
14518,-0.477186
14523,-4.947787
14529,-0.624626
14532,-3.592292
14566,-2.391065
14567,-0.022779
14573,-0.901601
14599,-0.928756
14612,-0.503115
14613,-0.503115
14628,0.117792
14633,-0.61144
14636,-1.097946
14648,-1.878547
14669,0.297578
14675,0.149959
14693,0.081134
14716,-1.391434
14721,0.196494
14722,-0.222235
14736,0.278929
14766,0.013287
14767,-0.234151
14785,0.111157
14786,0.444047
14787,-0.450478
14794,-0.854464
14811,-0.596524
14821,0.441771
14829,0.576931
14849,0.272793
14863,-1.919906
14868,0.094595
14870,-0.635278
14871,0.08301
14876,0.298885
14889,-6.841065
14894,-1.730591
14904,0.58493
14910,-0.08058
14915,0.260247
14927,-2.752655
14940,-0.671603
14954,0.985123
15011,0.158157
15015,-0.191104
15021,-0.445165
15023,0.063778
15024,-0.900355
15026,-0.382415
15031,0.370159
15038,-0.21138
15039,-0.540426
15040,0.136601
15051,0.132216
15062,0.115171
15063,-2.496938
15091,0.306038
15095,0.353325
15096,0.411766
15123,0.179927
15150,-0.479207
15152,0.66736
15157,0.300067
15183,-0.458136
15189,-0.058986
15191,0.045318
15196,0.446763
15198,-0.22065
15217,0.480976
15226,-0.107878
15250,0.271533
15262,0.109094
15313,-1.486232
15322,-0.894052
15340,0.590345
15345,-0.475477
15349,-1.467718
15365,-0.281831
15381,0.04268
15388,-1.710854
15446,-0.163381
15456,0.837229
15461,-3.689126
15466,-0.339747
15467,-0.566817
15470,-0.048509
15472,-0.133163
15492,-0.654404
15501,0.243137
15516,-1.467718
15526,-1.07727
15530,-0.13275
15552,0.024296
15578,0.077374
15582,-0.884819
15595,0.67069
15617,-1.904375
15624,-0.000608
15651,-1.419711
15664,0.476327
15674,0.853809
15688,-0.464643
15691,-1.26694
15710,-1.851408
15716,0.095243
15722,-2.666877
15726,0.086467
15727,1.12756
15742,-0.688032
15746,0.056914
15776,-2.084476
15778,0.085574
15799,-0.086007
15800,-1.237299
15809,0.3506
15811,0.413831
15827,-0.038854
15836,-1.144433
15845,0.018681
15875,-0.350291
15890,0.556585
15940,-0.126543
15942,-0.951171
15955,0.274231
15958,0.980608
15965,0.277556
16000,-0.293338
16027,-0.02194
16033,0.137683
16047,-0.594427
16074,0.019702
16077,-0.366088
16081,0.207416
16098,-0.070232
16106,-3.216802
16108,0.518632
16109,0.385002
16120,-0.52165
16122,0.149299
16136,0.186203
16144,-0.378183
16146,0.154092
16154,-0.04516
16161,0.090307
16173,-0.418151
16206,-0.064419
16208,-0.26134
16244,-3.760377
16255,-0.226722
16283,0.11965
16284,-0.465308
16302,-0.366722
16306,-0.486338
16329,0.475342
16332,0.243228
16335,-2.764961
16350,0.628386
16351,-1.047355
16382,-0.209543
16387,0.282093
16405,0.045809
16454,0.212549
16463,-0.175135
16471,0.146842
16475,0.092145
