player_id,theta
12904,-1.724865
12915,0.16299
12941,-0.027493
12944,-0.522337
12960,-0.636064
12979,-0.307863
12997,-0.641627
13001,0.174019
13033,0.040755
13069,0.352609
13088,-1.663135
13089,0.138771
13095,-2.785255
13103,-0.223552
13114,-1.210415
13132,0.177096
13151,0.337658
13180,-2.136818
13182,-1.938666
13196,-1.658507
13203,0.264949
13209,-2.141261
13210,-1.376306
13216,-0.180006
13252,-0.755543
13267,-0.738832
13271,-0.469939
13273,-1.702704
13278,-0.665809
13280,0.095964
13287,-1.895985
13292,-0.911163
13300,0.508711
13305,0.087295
13319,-0.671338
13345,0.192539
13348,-3.668453
13350,-3.668453
13356,0.379421
13357,-0.067824
13372,0.10607
13385,-0.945597
13398,0.080859
13408,-0.549335
13439,-0.351867
13449,-0.257215
13462,-0.074716
13475,-1.65922
13498,-0.687733
13508,-0.296012
13514,-0.003861
13523,-0.172208
13534,0.128759
13551,0.106816
13552,0.018224
13553,-0.702971
13560,-1.693702
13573,0.061624
13577,0.509528
13594,-0.079596
13601,0.16694
13616,-1.645862
13618,-2.168404
13623,0.093511
13632,-2.354658
13635,-0.34967
13638,0.533097
13682,-0.042841
13684,0.325989
13689,0.486689
13691,0.24797
13721,0.20085
13723,-0.498165
13728,0.139031
13745,-0.452347
13751,-0.437931
13774,-0.607563
13782,0.308835
13787,-0.880078
13788,-1.111367
13792,-0.989527
13811,0.410331
13857,0.575231
13894,-0.547857
13916,-0.276424
13928,-1.718233
13933,-0.221511
13959,-0.198369
13960,-1.252433
13968,0.08717
13971,-0.02047
13983,0.039743
14004,-0.801351
14018,0.245731
14025,0.018259
14040,-0.410299
14057,0.588454
14075,-2.213735
14115,-0.036825
14121,-0.806572
14122,0.190278
14152,-0.862861
14159,-0.023617
14164,-6.041922
14179,0.134396
14208,-0.312396
14222,0.13919
14230,-0.590407
14252,-0.203548
14259,0.044855
14290,-0.379405
14300,-0.315863
14302,-0.711005
14312,-3.613306
14320,0.336127
14326,-0.493287
14331,-1.396253
14332,-0.227154
14335,-1.712689
14347,0.341358
14350,-2.267524
14353,-0.514054
14393,-0.857456
14394,-3.657232
14405,0.065356
14419,-0.037254
14424,-0.378429
14449,0.174533
14451,-0.276002
14492,-0.201017
14502,-0.157043
14504,-3.386699
14511,0.054052
14515,-0.057743
14518,-0.466748
14523,-4.954207
14529,-0.615987
14532,-3.676362
14566,-2.824498
14567,-0.022962
14573,-0.985414
14599,-0.754832
14612,-0.498165
14613,-0.498165
14628,0.103602
14633,-0.603939
14636,-1.078093
14648,-1.779638
14669,0.319731
14675,0.124689
14693,0.062293
14716,-1.423675
14721,0.23012
14722,-0.211842
14736,0.308313
14766,0.000654
14767,-0.235707
14785,0.119971
14786,0.431482
14787,-0.447919
14794,-0.854865
14811,-0.594776
14821,0.439138
14829,0.580873
14849,0.273652
14863,-2.008343
14868,0.093077
14870,-0.63268
14871,0.097369
14876,0.28968
14889,-6.933602
14894,-2.025428
14904,0.581651
14910,-0.092209
14915,0.235193
14927,-2.785255
14940,-0.673309
14954,0.978112
15011,0.126063
15015,-0.202039
15021,-0.474593
15023,0.07705
15024,-0.898737
15026,-0.407084
15031,0.317818
15038,-0.148871
15039,-0.518932
15040,0.131203
15051,0.095692
15062,0.113809
15063,-2.652468
15091,0.294342
15095,0.337039
15096,0.413362
15123,0.186237
15150,-0.474579
15152,0.676634
15157,0.294971
15183,-0.451126
15189,-0.070154
15191,0.047216
15196,0.443586
15198,-0.205653
15217,0.513461
15226,-0.146441
15250,0.274352
15262,-0.051073
15313,-1.409477
15322,-0.888031
15340,0.567497
15345,-0.487309
15349,-1.466358
15365,-0.280696
15381,0.052796
15388,-1.716055
15446,-0.147596
15456,0.845653
15461,-3.46674
15466,-0.316196
15467,-0.612223
15470,-0.038554
15472,-0.143503
15492,-0.646674
15501,0.240356
15516,-1.466358
15526,-1.082066
15530,-0.129136
15552,0.029099
15578,0.075613
15582,-0.877536
15595,0.664272
15617,-2.041857
15624,0.004094
15651,-1.331447
15664,0.486849
15674,0.857682
15688,-0.461439
15691,-0.89108
15710,-1.99924
15716,0.080488
15722,-2.443555
15726,0.092911
15727,1.125885
15742,-0.707517
15746,0.068952
15776,-1.994661
15778,0.08776
15799,-0.087743
15800,-1.204272
15809,0.361477
15811,0.415378
15827,-0.044432
15836,-1.148784
15845,0.011291
15875,-0.326508
15890,0.540147
15940,-0.125869
15942,-1.111075
15955,0.252785
15958,0.936885
15965,0.276962
16000,-0.307265
16027,-0.013117
16033,0.121009
16047,-0.49487
16074,0.010827
16077,-0.388846
16081,0.204426
16098,-0.041054
16106,-3.269753
16108,0.519012
16109,0.388181
16120,-0.616103
16122,0.144117
16136,0.173002
16144,-0.373992
16146,0.191433
16154,-0.06525
16161,0.140076
16173,-0.418957
16206,-0.082955
16208,-0.24293
16244,-3.681641
16255,-0.221162
16283,0.116337
16284,-0.472497
16302,-0.365629
16306,-0.479221
16329,0.455125
16332,0.310611
16335,-2.675575
16350,0.546278
16351,-0.92495
16382,-0.121591
16387,0.277075
16405,0.040558
16454,0.216838
16463,-0.09547
16471,0.132017
16475,0.081638
16487,-0.12677
16502,-1.54641
16516,-0.262022
16517,0.166647
16561,-0.403495
16571,0.000826
16574,0.133206
16581,0.205958
16589,0.170579
16591,0.25168
16592,0.169465
16617,-1.295177
16621,0.144086
16625,0.108639
16647,0.400778
16654,-2.106057
16657,-0.428481
16673,-3.049541
16699,0.234335
16703,0.099513
16717,-1.964007
16719,-0.372689
16731,0.362173
16773,-0.11023
16784,-0.964128
16791,-0.245925
16798,-1.466358
16799,0.265077
16802,0.305975
16829,0.049031
16837,0.299778
16858,0.353734
16865,-0.159132
16866,-0.689362
16871,0.402858
16884,-0.3463
16900,-1.466358
16901,0.790876
16905,-0.338353
16914,-0.857584
16931,-0.489806
16935,0.596717
16939,0.191199
16943,-0.892179
16949,0.169428
17024,0.047438
17025,0.445338
17027,0.357594
17034,0.501318
17039,-5.5e-05
17050,-2.724344
17057,-0.40875
17084,-1.30102
17104,-0.646416
17121,0.227435
17127,0.391296
17131,-0.412599
17140,-0.961591
17146,0.405282
17147,-0.325007
17153,0.046941
17159,-0.34927
17160,-0.963839
17166,-0.260507
17177,0.380165
17178,0.071445
17180,-0.230356
17193,-2.307369
17203,-0.617011
17208,-0.118003
17211,-2.00355
